AlmCve,PParte,PDescrip,PExis,PPasillo,PUbica
02,ZGR16023,"ESPEJO 6""X16"",SS",1,01G,0745
02,ZPA4707DNABK142,JUEGO DE BALATAS TRASERAS 16.5X7 PLUS USE ZPA4707PV7,1,06A,4552
02,ZZKN27000,VALVULA NIVELADORA,1,02J,2153
02,05CP-4,TAPON DE FILTRO,2,,
02,10461052CR,CORE ARRANCADOR,2,CORE,
02,106312R1,RONDANA ESPACIADORA 4TA/5TA,2,02E,1641
02,1227J946,TUERCA,2,02E,1651
02,1229T1736,RONDANA,2,02C,1456
02,125C1,RONDANA DE AJUSTE,2,05A,3714
02,151245R91,XPIPE    001,2,02A,1264
02,1535I,BRAZO IZQUIERDO ESPEJO RETROVISOR,2,05F,4239
02,157494R1,RONDANA,2,02E,1641
02,1614336C2,MANGUERA RADIADOR SUPERIOR,2,02F,1736
02,1616226C1,BLADE,2,02E,1611
02,1618380C91,MOTOR LIMPIABRISAS,2,02E,1626
02,1622366C91,SWITCH,2,01F,0622
02,1623087C1,DESTELLADOR 2 PATAS REDONDO,2,01F,0624
02,1648248C1,TANQUE RADIADOR,2,STOCK,04H
02,1648518C1,ROTOR,2,05B,3861
02,1649758C1,MANIVELA INTERIOR PUERTA DERECHA,2,01D,0466
02,1652591C1,FAN CLUTCH 6.9L,2,02B,1333
02,1653121C1,EMPAQUE TAPA PTO 6,2,02E,1659
02,1653954C1,WASHER,2,,
02,1654887C92,SEAL    001,2,02E,1641
02,1660600C2,TAMBOR DELANTERO 16.5 X 5,2,STOCK,SERV
02,1661243C1,SWITCH,2,CBL,065
02,1661244C3,INTERRUPTOR,2,CBL,061
02,1661680C1,ELBOW,2,02F,1732
02,1664434C2,BRACKET 001,2,02D,1544
02,1664724C3,SOPORTE,2,02D,1515
02,1664725C2,RONDANA,2,02D,1515
02,1664726C2,SOPORTE DELANTERO MOTOR S60 8200/8300,2,02D,1515
02,1664727C1,XINSULATR001,2,02D,1516
02,1667608C1,BRACKET,2,04B,3049
02,1668563C1,COVER   001,2,06E,4935
02,1668564C1,ABRAZADERA,2,04G,3529
02,1668996C91,SWITCH,2,01F,0622
02,1669368C1,EMPAQUE VALVULA TRANSMISION PS95-9A,2,06P,5362
02,1670176C1,TAMBOR,2,STOCK,SERV
02,1671860C91,CORONA Y PIÑON 9/37 4.11  A40164-1,2,04C,3123
02,1673866C2,MANGUERA,2,02F,1748
02,1676655C1,THERMOST,2,02L,2322
02,1676745C1,VALVULA,2,02K,2244
02,1676788C2,ALARMA DE REVERSA,2,01H,0848
02,1677003C2,BASE FILTRO SEPARADOR AGUA DT466 4400/43,2,02J,2166
02,1677156C1,RESORTE,2,02E,1642
02,1680583C1,BOTA PALANCA SPICER  (R),2,01H,0861
02,1681508C91,CAJA SATELITES,2,05A,3737
02,1685128C91,KIT SPL90/100,2,05H,4434
02,1688185C1,HOSE,2,02F,1729
02,1689481C2,DRIVE,2,02B,1324
02,1689785C91,VALVULA SOLENOIDE FAN CLUTCH,2,01F,0626
02,1690106C2,MANGUERA,2,02F,1712
02,1690295C1,PLACA IDENTIFICACION HUROMETRO,2,01F,0674
02,1691123C91,TAPON DEPOSITO HIDRAULICO DT466,2,02F,1764
02,1691143C2,RETEN,2,01C,0367
02,1691814C91,SPIDER,2,02I,2011
02,1693494C91,SWITCH,2,01F,0642
02,1695794C1,REPUESTO FAN CLUTCH KYSOR FW,2,02B,1341
02,1801191C91,TERMOSTATO 180 GRADOS DT360/DTA360/DT466,2,02A,1232
02,1807253C1,SENSOR PRESION (BARO),2,02A,1244
02,1807329C92,TRNSMTR,2,02A,1243
02,1809057C3,EMPAQUE,2,06D,4836
02,1810699C4,EMPAQUE CUBIERTA RESPIRA,2,06P,5352
02,1811229C3,GAUGE,2,02F,1754
02,1813822C1,TAPON VALVULA    (R),2,02A,1246
02,1813852C1,MANGUERA BY-PASS TERMOSTATO (R),2,02F,1717
02,1813967C91,TUBE,2,02A,1252
02,1817482C2,TAPA DISTRIBUCION DELANTE DT466/I530E,2,06E,4952
02,1817959C1,TORNILLO,2,02C,1455
02,1817974C1,EMPAQUE TOMA AGUA DT466E   (R),2,06P,5363
02,1819392C2,BANDA IHC,2,BANDA,A02
02,1820547C3,BANDA FAN CLUTH IHC,2,BANDA,A04
02,1820830C93,BALANCIN LEVA DT466,2,02C,1429
02,1821023C1,MANGUERA COMPRESOR AIRE,2,02A,1257
02,1821915C91,"VOLANTE MOTOR 14"" DT-466-E",2,02L,2369
02,1821962C2,VARILLA BALANCINES DT466E/I530E,2,02C,1466
02,1822043C2,BALERO PARA BASE SOPORTE VENTILADOR 466,2,01B,0242
02,1822098C3,PISTON P/MOTOR,2,02E,1667
02,1822328C95,EMPAQUE CABEZAS (JUEGO ) DT-466 Y 530,2,06D,4845
02,1822390C92,KIT,2,02J,2133
02,1822520C96,HEADER,2,02B,1325
02,1822588C1,FILTER,2,06H,5234
02,1822897C1,CLIP,2,02E,1652
02,1823733C3,CARRIER,2,02C,1445
02,1823790C1,LIGA MANGUERA BOMBA ALTA DIESEL DT466E,2,06P,5364
02,1823847C91,XBRG SET 001,2,02A,1225
02,1823851C91,METALES BIELA STD,2,02A,1227
02,1824415C93,BOMBA DIESEL DT444E,2,02J,2125
02,1824723C1,XDISC    001,2,02D,1534
02,1824955C1,TORNILLO,2,02E,1665
02,1825443C92,1/2 REPARACION DT466C MOD.1985-93,2,STOCK,SERV
02,1825521C93,LINEA DIESEL DT466E,2,02A,1253
02,1825685C1,LIGA EMPAQUE BOMBA ALTA PRESION DT466E,2,06P,5223
02,1826703C1,GASKET,2,06D,4844
02,1826744C1,FITTING,2,02A,1246
02,1828179C2,COVER,2,05C,3908
02,1829824C91,TUBE,2,02A,1259
02,1830033C2,TENSOR POLEA BANDAS DT466,2,02B,1352
02,1830189C2,XGASKET  001,2,06D,4841
02,1830362C1,EMPAQUE DE HULE,2,02B,1325
02,1830720C94,EMPAQUE DT466E 2000/2001 (JGO),2,06D,4848
02,1830726C91,METALES CIGUEÑAL STD (JGO),2,02A,1221
02,1830728C2,BANDA ALTERNADOR P/4700SC,2,BND2,P2
02,1830736C91,DAMPER  001,2,01B,0252
02,1832232C91,VALVE,2,02A,1246
02,1833096C94,KIT RETENES DELANTEROS,2,02C,1412
02,1833620C1,BELT,2,BANDA,A09
02,1833655C1,SELLO INFERIOR HULE CARTER VT365,2,06P,5234
02,1833688C2,TENSIONR,2,02B,1353
02,1834491C1,TUBE,2,04H,3639
02,1835985C92,SENSOR POSICION ARBOL LEVAS VT365 (CAMP),2,02A,1238
02,1836005C1,GASKET,2,06P,5365
02,1836537C91,SENSOR REFRIGERANTE TEMPERATURA VT365,2,02A,1244
02,1836539C91,SENSOR TEMPETRATURA AIRE ESCAPE (MAT),2,02A,1242
02,1837012C1,TRANSDUCTOR DE PRESION ESCAPE VT365 (EBP,2,02A,1247
02,1838520C1,GASKET  001,2,06P,5221
02,1838614C1,XGASKET  001,2,06P,5333
02,1839416C91,SENSOR PRESION AIRE ESCAPE (MAP) VT365,2,02A,1245
02,1840686C1,PLUG,2,MSC,
02,1841301C1,XTUBE    001,2,02A,1265
02,1841521C91,LAINA,2,06P,5315
02,1842351C1,EMPAQUE,2,06P,5363
02,1842576C93,INJECTOR,2,02C,1429
02,1842576C93CR,CORE INYECTOR,2,CORE,
02,1842910C1,LIGA EMPAQUE TAPA TRASERA DT466,2,06P,5234
02,1843532C1,GAUGE,2,02F,1753
02,1843543C1,EMPAQUE,2,06P,5234
02,1843659C1,XGASKET  001,2,06P,5362
02,1844538C1,TENSIONR001,2,02B,1354
02,1844712C2,RELAY,2,01F,0655
02,1845002C91,PUMP    001,2,02J,2137
02,1847028C96,KIT,2,06D,4849
02,1847100C95,JUEGO EMPAQUES CABEZA VT365,2,06D,4849
02,1848131C91,METALES DE BIELA,2,02A,1219
02,1854258C93,KIT,2,06A,4529
02,1882919C91,BOMBA HIDRAULICA VT365E KIT,2,06A,4529
02,1884357C91,KIT,2,06A,4536
02,1884357C91CR,CORE,2,CORE,
02,19020306,ALTERNADOR 22SI 145AMP,2,06F,5057
02,1S45121,BOLSA AIRE CABINA,2,04B,3023
02,2001804C1,TORNILLO,2,01H,0867
02,2002105C3,TANQUE AGUA RADIADOR (DEAREADOR),2,04E,3301
02,2003354C91,HUB,2,04B,3061
02,2003569C1,HOSE,2,02F,1726
02,2005337C91,BOMBA DIRECCION HIDRAULICA P50,2,02J,2142
02,2006726C1,HOSE,2,02F,1717
02,2008592C95,BARRA AJUSTAR CLUTCH    (R),2,02E,1666
02,2012822C1,MANGUERA,2,02F,1724
02,2015296C1,BRASO PARA WAIPER,2,02E,1627
02,2015983C1,SELLO,2,06P,5346
02,2021314C1,XSWITCH  001,2,CBL,029
02,2022315C3,MANGUERA,2,02F,1741
02,2023361C2,GAUGE,2,SIN L,
02,2026910C1,RELEVADOR LUCES SIEMENS VFM15F41-Z13,2,01F,0644
02,2026923C1,MANGUERA RADIADOR,2,02F,1724
02,2029220C1,LEVA,2,02E,1649
02,2029843C3,XSWITCH  001,2,CBL,043
02,2035006C2,INTERRUPTOR DE CORRIENTE,2,CBL,029
02,2039347C1,FAN,2,04H,3649
02,2042165C1,MANGUERA,2,02F,1725
02,2210H7626,CAMSHAFT001,2,02I,2013
02,2210J7628,CAMSHAFT001,2,02I,2015
02,2210N7632,LEVA FRENO,2,,
02,2500675C91,KIT,2,05H,4438
02,2500680C91,CRUCETA   SPL250X,2,05H,4443
02,2501794C92,KIT,2,02L,2333
02,2502520C91,TAPON,2,02I,2057
02,2503294C1,RETEN TRASERO,2,01C,0367
02,2503924C91,ESPEJOS,2,01G,0752
02,2503960C1,ESPEJO CONVEXO RH 9200/9400,2,01G,0727
02,2503962C1,ESPEJO LATERAL RH 9200/9400,2,01G,0731
02,2504006C91,BRAZO TENSOR SUSPENSION,2,04F,3446
02,2504704C1,MOTOR DE WIPER,2,SIN L,
02,2504882C2,JGO DE TAPETES SERIE 9000,2,04E,3323
02,2505368C91,HARNESS 001,2,01G,0743
02,2505412C1,XLATCH   001,2,01H,0838
02,2505413C1,LATCH,2,01H,0839
02,2505475C1,VALVE,2,02L,2358
02,2505476C1,VALVE,2,02L,2358
02,2505764C92,INTERRUPTOR     (R)    USE 3563061C1,2,01F,0647
02,2505775C1,BUSHING,2,02E,1659
02,2505876C91,VALVE,2,02K,2216
02,2506454C1,PLUG,2,02F,1762
02,2507273C1,GLASS,2,01G,0735
02,2508377C1,TAPON,2,02F,1763
02,2585375C91,BOMBA,2,02J,2149
02,2585470C91,VALVE,2,02L,2338
02,2586812C91,CONDENSADOR,2,04D,3205
02,2588068C1,ROCIADOR PARABRISAS,2,,
02,2588800C2,ESPEJO LATERAL CF600,2,06A,4521
02,2589242C3,HEAD,2,01H,0812
02,2589741C91,MOTOR,2,02E,1627
02,259070C92,BOTADORES 9.0L(R),2,02C,1463
02,2591049C91,SOPORTE FLECHA CARDAN 280,2,05G,4345
02,2591051C91,BEARING,2,05H,4411
02,2591432C91,TANQUE DEAREADOR 7600 ISM,2,06F,5066
02,2594594C1,ROTOR,2,05A,3753
02,2597067C91,KIT,2,01E,0541
02,282400C1,CLAMP,2,SIN L,
02,29538448,KIT LIGAS,2,04G,3513
02,29544137,SELLO,2,04G,3514
02,30753R2,TORNILLO,2,02E,1652
02,312460C91,RETEN,2,01C,0355
02,3278A79,CRUCETA CORONA,2,05A,3748
02,330411C1,KNOB,2,P1,LATE
02,3515348C1,STOP,2,02D,1523
02,3518979C3,XEXTNSION001,2,STROK,SERV
02,3523866C1,ABRAZADERA,2,04G,3549
02,3525777C1,HOSE    001,2,02F,1719
02,3525872C1,CONNECTR,2,MSC,
02,3525874C1,CONNECTR,2,MSC,
02,3527274C1,SUPPORT,2,01H,0845
02,3529026C91,HARNNES,2,01F,0666
02,3531211C1,CAP,2,01E,0524
02,3532990C1,INSULATR,2,02D,1523
02,3533101C5,SUPPORT,2,04B,3057
02,3533145C2,PIN     001,2,02C,1456
02,3534054C2,COVER,2,01H,0844
02,3534660C1,PIPE,2,04A,2938
02,3535051C1,USAR 3535051C1 ****************,2,02E,1622
02,3535051C2,LIMPIAPARABRISAS,2,02E,1629
02,3535075C2,CUBIERTA PLASTICO ESPEJO LH,2,01H,0801
02,3535182C1,PIPE,2,04A,2939
02,3535969C1,ADAPTADOR,2,04H,3632
02,3536179C1,BREAKER,2,CBL,036
02,3536370C2,ESTRIBO,2,04D,3221
02,3541257C1,ABANICO 28 ASPAS AYB,2,04F,3402
02,3544933C92,XSWITCH,2,01H,0802
02,3545543C4,CONTROL,2,01H,0832
02,3547252C1,PANEL,2,06C,4745
02,3548222C1,VENTILADOR,2,02L,2321
02,3548892C3,SUPPORT,2,02D,1532
02,3548981C1,CONNECTR,2,MSC,
02,3549259C1,HINGE,2,01H,0867
02,3549776C4,PORTA SWITCH  (6 PACK),2,01G,0749
02,3550731C2,LENS,2,P1,LATE
02,3550925C91,CHAPA EXTERIOR P/PUERTA=1652262C91,2,01H,0828
02,3558241C91,LINK,2,04F,3432
02,3559312C1,TAPON,2,02F,1763
02,3561595C97,JGO ESPEJOS,2,04D,3204
02,3562091C1,VALVE,2,P1,LATE
02,3562398C1,ANILLOS,2,02L,2361
02,3565201C2,MANGUERA,2,02F,1732
02,3567240C92,ALETA IZQUIERDA PARA PUERTA 4200 4300,2,06E,4925
02,3568423C92,GANCHO COFRE DERECHO,2,01H,0868
02,3571712C1,ABSORBER,2,06G,5139
02,3572231C92,HOSE,2,05C,3916
02,3575578C92,BALLONETA C/TUBO DT466E,2,04H,3639
02,3577833C1,BARRA,2,01H,0852
02,3578638C1,FUSE,2,CBL,059
02,3578998C1,XBELT,2,BND3,P3
02,3581107C3,ABSORBER,2,06G,5139
02,3585281C3,BAYONETA 7600,2,02F,1758
02,3587105C91,LUZ ESTACIONAMIENTO IZQUIERDA UNIDAD CF,2,06A,4524
02,3587106C91,LUZ DIRECCIONAL DERECHA,2,06A,0823
02,3587313C96,ESPEJO LATERAL CF,2,07A,5403
02,3587314C96,ESPEJO RETROVISOR,2,07A,5413
02,3589599C91,BRACKET,2,04B,3048
02,3590887C91,CILINDRO CLUTCH ESCLAVO TRASERO,2,02D,1562
02,3592846C1,GAUGE,2,01E,0532
02,3593037C91,CONECTOR,2,02A,1248
02,3593052C91,ELBOW,2,02C,1453
02,3593589C3,DRIVE,2,02B,1334
02,3596382C92,GAUGE,2,01E,0533
02,3599264C3,TUBE,2,02A,1253
02,3605004C1,TAPON,2,02F,1768
02,3605442C91,FLANGE,2,05H,4439
02,3606265C1,HOSE,2,02F,1731
02,3609781C1,LIGHT,2,01H,0829
02,3612415C1,BEZEL,2,P1,LATE
02,36416HB,LOCK,2,02E,1641
02,3666273C1,FILTER,2,04H,3619
02,387889C5,FLOTADOR 9200,2,01F,0611
02,403339C1,CRISTAL DELANTERO 9200 6X4,2,06H,5221
02,405368C91,SEAL,2,02C,1455
02,409745C1,ESPIGA SOLDABLE 6-40-541,2,05A,3738
02,418324C91,YUGO  6.5-3-1371X,2,05G,4315
02,422910C91,CRUCETA FLECHA CARDAN GRANDE 5-281X,2,05H,4442
02,422950C91,VALVULA,2,02K,2228
02,429047C1,SWITCH,2,01F,0652
02,433972C1,NUT,2,SIN L,
02,434031C91,JUEGO REPARACION LIGAS,2,02E,1659
02,434526C1,PIPE,2,02A,1264
02,440008134,PUMP,2,02J,2161
02,440008174,BOMBA DE TRANSFERENCIA DT-466-E,2,02J,2132
02,452436C1,WASHER,2,02E,1642
02,461452C1,RESPIRADERO,2,02F,1764
02,463510C1,CABLE PALANCA ALLISON,2,CBL,015
02,467036C1,RING,2,02D,1554
02,473935C1,XINSULAT,2,02D,1521
02,474639C1,BRACKET,2,02D,1536
02,475941C2,XINSULAT,2,02D,1521
02,476337C2,SHAFT,2,02E,1649
02,478650C1,SEAL,2,01C,0356
02,479237C1,SOPORTE MOTOR,2,02D,1512
02,485814C91,CABLE,2,CBL,011
02,489104C3,EMPAQUE  9.0,2,06D,4829
02,489105C2,EMPAQUE TAPA 9.0,2,06D,4829
02,498003C2,CHAPA IZQUIERDA,2,01H,0854
02,498004C2,CHAPA DERECHA,2,01H,0854
02,498583C2,CHICOTE CABLE,2,CBL,P1
02,500271C1,GANCHO COFRE 4700/4900,2,P1,LATE
02,500497C1,COVER,2,02E,1641
02,503579C1,BUJE MOTOR,2,02D,1513
02,504239C1,RETEN =NAT-471267,2,01C,0356
02,537481C2,FAN CLUTCH,2,02B,1317
02,540500C91,BRAZO WIPER   (R),2,02E,1619
02,548208C2,SPRING,2,,
02,556778C1,BOTA PALANCA,2,01H,0862
02,556938C3,XBRACKET,2,04B,3049
02,573770C1,BRACE,2,02D,1536
02,582029C1,FRENO DE DISCO,2,04B,3044
02,583497C1,RESORTE         (R),2,02E,1641
02,588213C1,FILTER,2,03B,2529
02,593099C1,TAMBOR DELANTERO DINA/IHC,2,05F,4251
02,594448C1,PLATO ESPACIADOR VOLANTE AT540/AT545,2,02D,1561
02,598391C91,INTERRUPTOR FRENO MOTOR IHC,2,01F,0656
02,6020243C1,INSULATR,2,02D,1528
02,6050524C1,PLATE,2,02D,1556
02,6050607C1,PLATE,2,06A,4526
02,6050610C1,ZAPO TRASERO CF DER,2,06A,4515
02,6050613C1,ZAPO TRASERO CF IZQ,2,06A,4516
02,6050665C1,SEAL,2,MSC,
02,6050689C1,CLUTCH,2,SIN L,
02,6050693C1,PISTON,2,SIN L,
02,6050702C1,PISTON,2,SIN L,
02,6050704C1,PISTON,2,SIN L,
02,6050785C1,GASKET,2,CF,19
02,6050795C1,CONTROL,2,02A,1239
02,6050816C1,SEAL,2,MSC,
02,6050869C1,SEAL,2,01C,0352
02,6050870C1,FILTER,2,06A,4527
02,65103,AMORTIGUADOR DELANTERO,2,,
02,671827C4,EMPAQUE CARTER DT466,2,06D,4834
02,675494C2,XELEMENT,2,03E,2853
02,691054C91,BOMBA TRANSFERENCIA DT466 SN.400000 AL,2,02J,2136
02,891130R91,BUSHING,2,CBL,069
02,893945R92,ABRAZARERA,2,04G,3539
02,90075-99010,CANDADO PARA FOCO,2,,
02,9413977,TUERCA PALANCA DE CAMBIOS,2,05B,3839
02,991054C2,ACEITE FLEETRITE HIDRAULICO  (CUBETA),2,ALM2,
02,991978C2,MODULO CONTROL ELECTRONICO,2,04C,3117
02,A29806PW,RIN 22.5X12.25,2,06A,4553
02,ABI-7000A,MICA TRASERA AMBAR CURVA MICROBUS,2,06B,4619
02,ABI-7000C,MICA TRASERA CLARA CURVA MICROBUS,2,06B,4619
02,ACC-C01-02-0089,PARABRISAS URVIBUS,2,06H,5231
02,ACC-C02-01-0087,CRISTAL LATERAL URVIABUS,2,06H,5221
02,ACC-P01-01-0088,PARABRISAS DER. URVIABUS,2,STOCK,SERV
02,ACC-PFV03010083,DEFENSA TRASERA C/ESTRUCTURA,2,STOCK,SERV
02,AF25354,FILTRO AIRE,2,,
02,AF25429,FILTRO AIRE,2,03A,2423
02,AIR-1487,SENSOR A/C,2,02L,2319
02,AMS34909,AMORTIGUADOR WHITE,2,06G,5139
02,AMS65107,AMORTIGUADOR NAVISTAR DELANTERO 85316,2,06G,5114
02,AMS65144,AMORTIGUADOR,2,06G,5118
02,AMS65401,AMORTIGUADOR,2,06G,5118
02,AMS65408,AMORTIGUADOR-FREIGHTLINER FL- 112 AIR SUSPENSION,2,06G,5117
02,AMS65416,"AMORTIGUADOR SUSP, HT230  (S20002)",2,06G,5119
02,AMS65482,AMORTIGUADOR TRASERO 9200,2,06G,5119
02,AMS65484,AMORTIGUADOR TRASERO SUSPENSION DE AIRE,2,06G,5119
02,AMS66178,ABSORBER,2,06G,5119
02,AMS66716,AMORTIGUADOR,2,06G,5119
02,AMS66811,AMORTIGUADOR 85010,2,06G,5123
02,AMS66812,AMORTIGUADOR DELANTERO MBZ,2,06G,5124
02,AMS66833,"AMORTIGUADOR-CS , 600 CHEVROLET",2,06G,5129
02,AMS6720,AMORTIGUADOR,2,06G,5122
02,APA-AW24,LIMPIABRISA 24,2,MSC,P4
02,ATC-1308TQ,BALATA OJO ABIERTO,2,07A,5437
02,ATC-2705,TAMBOR,2,,
02,AUT-1450201,CONECTOR SENSOR,2,01F,0679
02,AUT-1679600,ESPEJO DOBLE LUNA,2,05F,4218
02,AUT-2667900,LUZ DIRECCIONAL DERECHA INTL,2,06B,4639
02,AUT-2972400,PLAFON UNIVERSAL TRACERO,2,06B,4648
02,AUT-4248700,SENSOR TACOMETRO 4 PUNTAS,2,01F,0679
02,AUT-4278901,UNIDAD DE HALOGENO AUTOBUS,2,06B,4645
02,AYC-1320023,PARABRISAS IZQUIERDO ZAFIRO,2,,
02,AYC-1320024,PARABRISAS DERECHO ZAFIRO,2,,
02,AYC-1504007,REFLEJANTE REDONDO ROJO,2,05F,4233
02,AYC-1516001,FARO HALOGENO ANTINIEBLA,2,05F,4229
02,AYC-1534008,LUZ DIRECCIONAL DELANT.,2,05F,4232
02,AYC-1538016,"BRAZO PANTOGRAFO 30"" CONICO",2,05F,4242
02,AYC-1935007,LIGA PARA PARABRISAS FAST TRACK,2,,
02,AYC-1975003,REMATE RECTO P/ ROSADERA DER,2,05F,4246
02,AYC-1975004,REMATE RECTO P/ROSADERA IZQ,2,05F,4246
02,AYC-2001002,BOOSTER DOBLE HORQUILLLA,2,05F,4239
02,AYC-2099003,AMORTICILINDRO DE GAS AYCO,2,05F,4236
02,AYC-301810,SISTEMA LIMPIABRISAS IZQUIERDO,2,05F,4213
02,AYC-8099001,DEFENSA DELANTERA ZAFIRO,2,,
02,AYC-8099001T,DEFENSA TRASERA ZAFIRO,2,,
02,AZ-47431,CONECTOR,2,03P,2428
02,BAL-4709ES1,BALATA 4709ES1,2,07A,5433
02,BCA-209DD,BALERO DE BOLAS,2,01A,0111
02,BCA-305DD,BALERO DE BOLAS,2,01A,0111
02,BCA-496,BALERO,2,01A,0112
02,BCA-592,PISTA BALERO,2,01A,0114
02,BCA-H715345,BALERO,2,01A,0116
02,BCA-JM716610,BALERO,2,01A,0122
02,BCA-L44610,BALERO,2,01A,0129
02,BCA-MU-1309-UM,BALERO DE BOLA,2,01A,0124
02,BEC-ACC02010087,CRISTAL LATERAL FRONTAL,2,STOCK,SERV
02,BEC-ACCC02010086,CRISTAL LATERAL FRONTAL DER.,2,STOCK,SERV
02,BEC-PFV-F01-01-0336,DEFENSA DELANTERA URV G2,2,,
02,BEC-PFV-F01-01-0337,DEFENSA TRASERA URV G2,2,,
02,BWP-M-1047,"BUJE FRUEHAUF 1-5/8""",2,STOK,OBS
02,BWP-M-1407,"BUJE PLASTICO ID 1-1/2"" OD 1-7/8""",2,STOCK,OBS
02,BWP-M-1554,"SOPORTE GAVILAN 16-1/2""",2,STOK,OBS
02,BWP-M-1556,"SOPORTE GAVILAN 12-1/4""",2,STOK,OBS
02,BWP-M-2144,TENSOR P/SUSPENCION,2,02H,1962
02,BWP-M-2979,TORNILLO,2,02H,1947
02,BWP-M-2981,TORNILLO,2,02H,1947
02,BWP-M-3386,YUGO 5/8-18 PARA MATRACA  AUTOMATICA,2,STOK,OBS
02,BWPM3675,BIRLO,2,,
02,BWP-M-3807,SOPORTE MOTOR FW (D-47),2,STOK,OBS
02,BWP-M-3871,"SOPORTE MOTOR 5/8"" 2-1/4""",2,STOK,OBS
02,BWP-M-K42,INSTALACION BALATA (JGO) 3710BHD,2,STOK,OBS
02,BWP-M-K77,KIT FRENOS DEL EATON,2,02G,1846
02,BX065172,MATRACA AUTOAJUSTABLE 1-1/2-10 5/6,2,02I,2062
02,BX065225,SECADOR DE AIRE AD-9,2,02K,2261
02,BX101818N,VALVE,2,02K,2213
02,BX102802,KIT DE REPARACION VALVULA R14,2,02K,2217
02,BX226262,BULBO FRENO SC3,2,02K,2239
02,BX229859N,VALVE,2,02K,2232
02,BX275491,GOBERNADOR AIRE D-2 P/COMPRESOR,2,02K,2233
02,BX276567,VALVULA AIRE PP1,2,02K,2234
02,BX278323N,ADJUSTER,2,02I,2048
02,BX287043,KIT REPARACION,2,02K,2239
02,BX65145N,BOBTAIL/,2,02K,2215
02,BX800332,VALVULA DESCARGA RAPIDA,2,02K,2242
02,BX800517,VALVULA,2,02K,2245
02,BXI83121,KIT REP.VALVULA FRENO DE SERVICIO(I90230,2,02L,2314
02,BXI83570,KIT REP.VALVULA REG.PRESION (I78209),2,02L,2314
02,BXI83574,KIT REP.VALVULA DE ACCIONAMIENTO(I76636),2,02L,2354
02,BXI86208,TOMA DE PRESION,2,02L,2318
02,BXI86239,FILTRO DE LINEA,2,02L,2312
02,BXI90250,VALVULA DE FRENO DE MANO,2,02L,2316
02,BXI94666,VALVULA DE DESCARGA RAPIDA,2,02L,2313
02,BXII15162,KIT REP.VALVULA FRENO (I90250),2,02L,2314
02,C10705059B,CLUTCH 14.0 X 2 CERAMETALICO 4PDL,2,06G,5144
02,C10709174B,CLUTCH 15.5 X 2 DISCOS CERAMETALICO VALU,2,06G,5145
02,C109080,LIGA POST ENFRIADOR,2,PC1,P49
02,C116391,BUJE TOMA DE FUERZA,2,01I,0922
02,C132770,BUJE TAPA DISTRIBUCION,2,01I,0916
02,C135675,TERMOSTATO 170 GRADOS CUMMINS N-14,2,01I,0913
02,C147610,BUJE,2,01I,0916
02,C181B,TORNILLO,2,PC1,P41
02,C190397,PISTA POLEA DE MARCAS 350,2,01I,0916
02,C201048,EMPAQUE MANGUERA,2,PC1,P29
02,C209869,TUERCA,2,PC1,P55
02,C213485,TUBO BOMBA DEL AGUA,2,01I,0914
02,C3006737,RETEN TRASERO CIGUEÑAL,2,01J,1016
02,C3024471,EMPAQUE BASE FILTRO L-10,2,PC2,P24
02,C3024709,LIGA FLAUTA DEL AGUA,2,PC1,P56
02,C3035342,BOBINA PARO BOMBA DIESEL,2,01I,0913
02,C3040245,"SCR,CAP",2,01I,0912
02,C3050564,TUBO,2,01I,0914
02,C3064454,TERMOSTATO,2,PC1,P58
02,C3067950,RETENEDOR,2,01I,0923
02,C3068475,EMPAQUE SEGUILEVAS .042,2,PC2,P32
02,C3069102,EMPAQUE COMPRESOR,2,PC1,P63
02,C3069678,"GSK,HSG",2,01I,0915
02,C3074404,EMPAQUE SEGUILEVAS .030,2,PC2,P23
02,C3074482,"SAL,OIL",2,01I,0915
02,C3078155,"SEN,SPE",2,01I,0939
02,C3080708,ROCIADOR P/MOTOR ISM (PISTON),2,01I,0913
02,C3087560RX,INYECTOR N14,2,01I,0942
02,C3095356,"SFT,DRV",2,01I,0912
02,C3101268,EMPAQUE,2,PC1,P31
02,C34082974,TAPON TAPA FRONTAL,2,01I,0923
02,C3411389,BSH,2,01I,0912
02,C3411760RX,Inyector,2,01I,0942
02,C3411766RX,INYECTOR,2,01I,0943
02,C3558072CR,CORE COMPRESOR DE AIRE,2,CORE,
02,C3558515,EMPAQUE,2,PC1,P17
02,C3604323RX,ARRANCADOR 42MT 12DIENTES ISC (3604235CR,2,01J,1061
02,C3678912,LIGA,2,PC1,P33
02,C3684338,EMPAQUE BASE,2,01J,1012
02,C3801056,USE CUM-4089810,2,01I,0933
02,C3801169CR,CORE  BOMBA AGUA C3803403RX,2,CORE,
02,C3801199,EMPAQUE ENFRIADOR ACEITE 350   (JGO),2,01I,0939
02,C3801260,METALES BANCADA STD (JGO) CPL1537/2025 *PROMOCION*,2,01J,1021
02,C3803402RX,BOMBA AGUA 4 TORNILLOS L10,2,01J,1022
02,C3803721D,CORE,2,CORE,
02,C3803767,KIT,2,01I,0939
02,C3803938D,CORE TURBO HX55 ISM/M11,2,CORE,
02,C3803963,CONJUNTO CILINDRO L-10 CPL1558 *PROMOCION*,2,01I,0961
02,C3820945,LIGA TAPA L10,2,01I,0916
